CountryName,CountryCode,Region,IncomeGroup,SpecialNotes,Date,UnempRate,avgRateperCountry
"Venezuela, RB",VEN,Latin America & Caribbean,,,1998,11.15,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,1999,14.53,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2000,13.99,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2001,13.04,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2002,16.17,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2003,16.78,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2004,15.07,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2005,10.663,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2006,8.606,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2007,7.279,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2008,6.245,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2009,6.097,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2010,7.112,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2011,6.902,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2012,6.601,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2013,7.54,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2014,6.821,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2015,6.137,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2016,5.319,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2017,5.045,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2018,5.46,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2019,5.876,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2020,7.53,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2021,7.037,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2022,5.707,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2023,5.485,8.798147059
"Venezuela, RB",VEN,Latin America & Caribbean,,,2024,5.475,8.798147059
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,1991,2.142,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,1992,2.11,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,1993,2.038,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,1994,1.972,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,1995,1.955,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,1996,1.93,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,1997,2.87,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,1998,2.29,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,1999,2.33,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2000,2.26,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2001,2.76,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2002,2.12,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2003,2.25,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2004,2.14,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2005,2.078,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2006,2.046,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2007,2.026,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2008,1.889,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2009,1.737,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2010,1.114,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2011,0.999,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2012,1.027,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2013,1.316,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2014,1.256,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2015,1.848,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2016,1.848,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2017,1.874,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2018,1.161,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2019,1.681,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2020,2.103,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2021,2.385,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2022,1.523,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2023,1.645,1.886882353
Viet Nam,VNM,East Asia & Pacific,Lower middle income,,2024,1.431,1.886882353
Virgin Islands (U.S.),VIR,,,,1991,11.718,11.79370588
Virgin Islands (U.S.),VIR,,,,1992,11.891,11.79370588
Virgin Islands (U.S.),VIR,,,,1993,11.989,11.79370588
Virgin Islands (U.S.),VIR,,,,1994,11.751,11.79370588
Virgin Islands (U.S.),VIR,,,,1995,11.384,11.79370588
Virgin Islands (U.S.),VIR,,,,1996,11.408,11.79370588
Virgin Islands (U.S.),VIR,,,,1997,11.297,11.79370588
Virgin Islands (U.S.),VIR,,,,1998,11.187,11.79370588
Virgin Islands (U.S.),VIR,,,,1999,10.902,11.79370588
Virgin Islands (U.S.),VIR,,,,2000,10.546,11.79370588
Virgin Islands (U.S.),VIR,,,,2001,10.678,11.79370588
Virgin Islands (U.S.),VIR,,,,2002,10.933,11.79370588
Virgin Islands (U.S.),VIR,,,,2003,11.254,11.79370588
Virgin Islands (U.S.),VIR,,,,2004,10.927,11.79370588
Virgin Islands (U.S.),VIR,,,,2005,10.878,11.79370588
Virgin Islands (U.S.),VIR,,,,2006,10.36,11.79370588
Virgin Islands (U.S.),VIR,,,,2007,10.137,11.79370588
Virgin Islands (U.S.),VIR,,,,2008,10.22,11.79370588
Virgin Islands (U.S.),VIR,,,,2009,11.527,11.79370588
Virgin Islands (U.S.),VIR,,,,2010,11.742,11.79370588
Virgin Islands (U.S.),VIR,,,,2011,12.041,11.79370588
Virgin Islands (U.S.),VIR,,,,2012,12.109,11.79370588
Virgin Islands (U.S.),VIR,,,,2013,12.55,11.79370588
Virgin Islands (U.S.),VIR,,,,2014,12.64,11.79370588
Virgin Islands (U.S.),VIR,,,,2015,12.422,11.79370588
Virgin Islands (U.S.),VIR,,,,2016,12.515,11.79370588
Virgin Islands (U.S.),VIR,,,,2017,12.217,11.79370588
Virgin Islands (U.S.),VIR,,,,2018,12.407,11.79370588
Virgin Islands (U.S.),VIR,,,,2019,12.551,11.79370588
Virgin Islands (U.S.),VIR,,,,2020,15.191,11.79370588
Virgin Islands (U.S.),VIR,,,,2021,14.273,11.79370588
Virgin Islands (U.S.),VIR,,,,2022,13.007,11.79370588
Virgin Islands (U.S.),VIR,,,,2023,12.32,11.79370588
Virgin Islands (U.S.),VIR,,,,2024,12.014,11.79370588
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1991,8.409,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1992,8.342,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1993,8.344,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1994,8.34,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1995,8.988,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1996,9.585,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1997,10.223,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1998,10.829,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1999,11.46,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2000,11.557,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2001,11.724,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2002,11.84,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2003,12.015,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2004,12.132,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2005,12.215,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2006,12.35,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2007,12.488,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2008,12.657,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2009,12.763,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2010,12.779,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2011,13.311,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2012,13.473,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2013,13.673,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2014,13.467,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2015,17.9,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2016,18.416,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2017,18.603,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2018,17.584,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2019,17.202,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2020,17.953,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2021,18.287,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2022,17.363,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2023,17.091,13.2485
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2024,17.086,13.2485
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,"National accounts data were rebased to reflect the January 1, 2013, introduction of the new Zambian kwacha at a rate of 1,000 old kwacha = 1 new kwacha.",1991,18.9,11.06561765
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,"National accounts data were rebased to reflect the January 1, 2013, introduction of the new Zambian kwacha at a rate of 1,000 old kwacha = 1 new kwacha.",1992,19.544,11.06561765
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,"National accounts data were rebased to reflect the January 1, 2013, introduction of the new Zambian kwacha at a rate of 1,000 old kwacha = 1 new kwacha.",1993,19.7,11.06561765
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,"National accounts data were rebased to reflect the January 1, 2013, introduction of the new Zambian kwacha at a rate of 1,000 old kwacha = 1 new kwacha.",1994,18.648,11.06561765
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,"National accounts data were rebased to reflect the January 1, 2013, introduction of the new Zambian kwacha at a rate of 1,000 old kwacha = 1 new kwacha.",1995,16.828,11.06561765
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,"National accounts data were rebased to reflect the January 1, 2013, introduction of the new Zambian kwacha at a rate of 1,000 old kwacha = 1 new kwacha.",1996,15.3,11.06561765
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,"National accounts data were rebased to reflect the January 1, 2013, introduction of the new Zambian kwacha at a rate of 1,000 old kwacha = 1 new kwacha.",1997,13.305,11.06561765
